title,rating,year,actors,runtime,url
A Christmas Story,7.9,1983,Peter Billingsley;Melinda Dillon;Darren McGavin;Scott Schwartz,93,https://www.imdb.com/title/tt0085334/
Seksmisja,7.7,1984,Wieslaw Michnikowski;Jerzy Stuhr;Olgierd Lukaszewicz;Dorota Stalinska,117,https://www.imdb.com/title/tt0088083/
Kaze no tani no Naushika,8.1,1984,Sumi Shimamoto;Mahito Tsujimura;Hisako Kyôda;Gorô Naya,117,https://www.imdb.com/title/tt0087544/
Once Upon a Time in America,8.4,1984,Robert De Niro;James Woods;Elizabeth McGovern;Treat Williams,229,https://www.imdb.com/title/tt0087843/
Indiana Jones en de tempel des doods,7.5,1984,Harrison Ford;Kate Capshaw;Ke Huy Quan;Amrish Puri,118,https://www.imdb.com/title/tt0087469/
Blood Simple,7.6,1984,Ethan Coen;John Getz;Frances McDormand;Dan Hedaya;M. Emmet Walsh,99,https://www.imdb.com/title/tt0086979/
The NeverEnding Story,7.4,1984,Noah Hathaway;Barret Oliver;Tami Stronach;Gerald McRaney,102,https://www.imdb.com/title/tt0088323/
Amadeus,8.3,1984,F. Murray Abraham;Tom Hulce;Elizabeth Berridge;Roy Dotrice,160,https://www.imdb.com/title/tt0086879/
De uitroeier,8.0,1984,Arnold Schwarzenegger;Linda Hamilton;Michael Biehn;Paul Winfield,107,https://www.imdb.com/title/tt0088247/
This Is Spinal Tap,7.9,1984,Rob Reiner;Michael McKean;Christopher Guest;Kimberly Stringer,82,https://www.imdb.com/title/tt0088258/
Birdy,7.3,1984,Matthew Modine;Nicolas Cage;John Harkins;Sandy Baron,120,https://www.imdb.com/title/tt0086969/
Balkanski spijun,8.9,1984,Bozidar 'Bota' Nikolic;Danilo 'Bata' Stojkovic;Bora Todorovic;Mira Banjac;Sonja Savic,95,https://www.imdb.com/title/tt0086935/
Beverly Hills Cop,7.3,1984,Eddie Murphy;Judge Reinhold;John Ashton;Lisa Eilbacher,105,https://www.imdb.com/title/tt0086960/
Love Streams,7.7,1984,Gena Rowlands;John Cassavetes;Diahnne Abbott;Seymour Cassel,141,https://www.imdb.com/title/tt0087644/
Non ci resta che piangere,7.7,1984,Massimo Troisi;Massimo Troisi;Roberto Benigni;Iris Peynado;Amanda Sandrelli,113,https://www.imdb.com/title/tt0087814/
Broadway Danny Rose,7.4,1984,Woody Allen;Mia Farrow;Nick Apollo Forte;Sandy Baron,84,https://www.imdb.com/title/tt0087003/
Namuslu,8.1,1984,Sener Sen;Adile Nasit;Aysen Gruda;Erdal Özyagcilar,93,https://www.imdb.com/title/tt0263776/
Places in the Heart,7.4,1984,Sally Field;Lindsay Crouse;Ed Harris;Amy Madigan,111,https://www.imdb.com/title/tt0087921/
Ronja Rövardotter,7.3,1984,Hanna Zetterberg;Dan Håfström;Börje Ahlstedt;Lena Nyman,126,https://www.imdb.com/title/tt0088015/
The Killing Fields,7.8,1984,Sam Waterston;Haing S. Ngor;John Malkovich;Julian Sands,141,https://www.imdb.com/title/tt0087553/
A Passage to India,7.3,1984,Judy Davis;Victor Banerjee;Peggy Ashcroft;James Fox,164,https://www.imdb.com/title/tt0087892/
"Paris, Texas",8.1,1984,Harry Dean Stanton;Nastassja Kinski;Dean Stockwell;Sam Berry,145,https://www.imdb.com/title/tt0087884/
Gremlins,7.3,1984,Zach Galligan;Phoebe Cates;Hoyt Axton;John Louie,106,https://www.imdb.com/title/tt0087363/
Ghostbusters,7.8,1984,Bill Murray;Dan Aykroyd;Sigourney Weaver;Harold Ramis,105,https://www.imdb.com/title/tt0087332/
Het uur van de waarheid,7.3,1984,Ralph Macchio;Pat Morita;Elisabeth Shue;Martin Kove,126,https://www.imdb.com/title/tt0087538/
The Natural,7.5,1984,Robert Redford;Robert Duvall;Glenn Close;Kim Basinger,138,https://www.imdb.com/title/tt0087781/
Varljivo leto '68,8.5,1984,Slavko Stimac;Danilo 'Bata' Stojkovic;Mira Banjac;Mija Aleksic,91,https://www.imdb.com/title/tt0088338/
Stranger Than Paradise,7.5,1984,John Lurie;Eszter Balint;Richard Edson;Cecillia Stark,89,https://www.imdb.com/title/tt0088184/
A Nightmare on Elm Street,7.5,1984,Heather Langenkamp;Johnny Depp;Robert Englund;John Saxon,91,https://www.imdb.com/title/tt0087800/
Mishima: A Life in Four Chapters,8.0,1985,Ken Ogata;Masayuki Shionoya;Hiroshi Mikami;Junya Fukuda,120,https://www.imdb.com/title/tt0089603/
Terug naar de toekomst,8.5,1985,Michael J. Fox;Christopher Lloyd;Lea Thompson;Crispin Glover,116,https://www.imdb.com/title/tt0088763/
Pale Rider,7.3,1985,Clint Eastwood;Michael Moriarty;Carrie Snodgress;Sydney Penny,115,https://www.imdb.com/title/tt0089767/
Clue,7.3,1985,Eileen Brennan;Tim Curry;Madeline Kahn;Christopher Lloyd,94,https://www.imdb.com/title/tt0088930/
Esperando la carroza,8.1,1985,Luis Brandoni;China Zorrilla;Antonio Gasalla;Julio De Grazia,94,https://www.imdb.com/title/tt0089108/
After Hours,7.7,1985,Griffin Dunne;Rosanna Arquette;Verna Bloom;Tommy Chong,97,https://www.imdb.com/title/tt0088680/
Sans toit ni loi,7.7,1985,Sandrine Bonnaire;Macha Méril;Stéphane Freiss;Setti Ramdane,105,https://www.imdb.com/title/tt0089960/
Tampopo,8.0,1985,Ken Watanabe;Tsutomu Yamazaki;Nobuko Miyamoto;Kôji Yakusho,114,https://www.imdb.com/title/tt0092048/
Idi i smotri,8.3,1985,Aleksey Kravchenko;Olga Mironova;Liubomiras Laucevicius;Vladas Bagdonas,142,https://www.imdb.com/title/tt0091251/
Brazil,7.9,1985,Jonathan Pryce;Kim Greist;Robert De Niro;Katherine Helmond,132,https://www.imdb.com/title/tt0088846/
Police Story,7.6,1985,Chi-Hwa Chen;Jackie Chan;Maggie Cheung;Brigitte Lin;Yuen Chor,100,https://www.imdb.com/title/tt0089374/
Ran,8.2,1985,Tatsuya Nakadai;Akira Terao;Jinpachi Nezu;Daisuke Ryû,162,https://www.imdb.com/title/tt0089881/
Mitt liv som hund,7.6,1985,Anton Glanzelius;Tomas von Brömssen;Anki Lidén;Melinda Kinnaman,101,https://www.imdb.com/title/tt0089606/
The Purple Rose of Cairo,7.7,1985,Mia Farrow;Jeff Daniels;Danny Aiello;Irving Metzman,82,https://www.imdb.com/title/tt0089853/
Otac na sluzbenom putu,7.8,1985,Moreno D'E Bartolli;Predrag 'Miki' Manojlovic;Mirjana Karanovic;Mustafa Nadarevic,136,https://www.imdb.com/title/tt0089748/
Kiss of the Spider Woman,7.4,1985,William Hurt;Raul Julia;Sônia Braga;José Lewgoy,120,https://www.imdb.com/title/tt0089424/
A Room with a View,7.3,1985,Maggie Smith;Helena Bonham Carter;Denholm Elliott;Julian Sands,117,https://www.imdb.com/title/tt0091867/
To Live and Die in L.A.,7.3,1985,William Petersen;Willem Dafoe;John Pankow;Debra Feuer,116,https://www.imdb.com/title/tt0090180/
A Zed & Two Noughts,7.4,1985,Brian Deacon;Eric Deacon;Andréa Ferréol;Frances Barber,115,https://www.imdb.com/title/tt0090366/
Witness,7.4,1985,Harrison Ford;Kelly McGillis;Lukas Haas;Josef Sommer,112,https://www.imdb.com/title/tt0090329/
The Breakfast Club,7.8,1985,Emilio Estevez;Judd Nelson;Molly Ringwald;Ally Sheedy,97,https://www.imdb.com/title/tt0088847/
The Color Purple,7.8,1985,Danny Glover;Whoopi Goldberg;Oprah Winfrey;Margaret Avery,154,https://www.imdb.com/title/tt0088939/
The Return of the Living Dead,7.3,1985,Clu Gulager;James Karen;Don Calfa;Thom Mathews,91,https://www.imdb.com/title/tt0089907/
La historia oficial,7.8,1985,Norma Aleandro;Héctor Alterio;Chunchuna Villafañe;Hugo Arana,112,https://www.imdb.com/title/tt0089276/
The Goonies,7.8,1985,Sean Astin;Josh Brolin;Jeff Cohen;Corey Feldman,114,https://www.imdb.com/title/tt0089218/
The Transformers: The Movie,7.3,1986,Orson Welles;Robert Stack;Leonard Nimoy;Norman Alden,84,https://www.imdb.com/title/tt0092106/
Stand by Me,8.1,1986,Wil Wheaton;River Phoenix;Corey Feldman;Jerry O'Connell,89,https://www.imdb.com/title/tt0092005/
Big Trouble in Little China,7.3,1986,Kurt Russell;Kim Cattrall;Dennis Dun;James Hong,99,https://www.imdb.com/title/tt0090728/
Mauvais sang,7.3,1986,Michel Piccoli;Juliette Binoche;Denis Lavant;Hans Meyer,116,https://www.imdb.com/title/tt0091497/
Macskafogó,8.4,1986,Miklós Benedek;Gyula Bodrogi;Ilona Béres;Péter Haumann,96,https://www.imdb.com/title/tt0179955/
Salvador,7.4,1986,James Woods;Jim Belushi;Michael Murphy;John Savage,122,https://www.imdb.com/title/tt0091886/
Manon des sources,8.0,1986,Yves Montand;Emmanuelle Béart;Daniel Auteuil;Hippolyte Girardot,113,https://www.imdb.com/title/tt0091480/
Zügürt Aga,8.7,1986,Sener Sen;Erdal Özyagcilar;Nilgün Nazli;Füsun Demirel,101,https://www.imdb.com/title/tt0201368/
Jean de Florette,8.0,1986,Yves Montand;Gérard Depardieu;Daniel Auteuil;Elisabeth Depardieu,120,https://www.imdb.com/title/tt0091288/
Mona Lisa,7.3,1986,Bob Hoskins;Cathy Tyson;Michael Caine;Robbie Coltrane,104,https://www.imdb.com/title/tt0091538/
Sacrifice,8.0,1986,Erland Josephson;Susan Fleetwood;Allan Edwall;Guðrún Gísladóttir,149,https://www.imdb.com/title/tt0091670/
The Fly,7.6,1986,Jeff Goldblum;Geena Davis;John Getz;Joy Boushel,96,https://www.imdb.com/title/tt0091064/
Ying hung boon sik,7.5,1986,Lung Ti;Leslie Cheung;Chow Yun-Fat;Emily Chu,95,https://www.imdb.com/title/tt0092263/
Hannah and Her Sisters,7.9,1986,Mia Farrow;Dianne Wiest;Michael Caine;Barbara Hershey,107,https://www.imdb.com/title/tt0091167/
Star Trek IV: The Voyage Home,7.3,1986,William Shatner;Leonard Nimoy;DeForest Kelley;James Doohan,119,https://www.imdb.com/title/tt0092007/
Aliens,8.3,1986,Sigourney Weaver;Michael Biehn;Carrie Henn;Paul Reiser,137,https://www.imdb.com/title/tt0090605/
Le rayon vert,7.7,1986,Marie Rivière;María Luisa García;Vincent Gauthier;Amira Chemakhi,99,https://www.imdb.com/title/tt0091830/
Labyrinth,7.4,1986,David Bowie;Jennifer Connelly;Toby Froud;Shelley Thompson,101,https://www.imdb.com/title/tt0091369/
Hokuto no Ken,7.3,1986,Akira Kamiya;Yuriko Yamamoto;Kenji Utsumi;Chikao Ohtsuka,110,https://www.imdb.com/title/tt0142371/
The Name of the Rose,7.7,1986,Sean Connery;Christian Slater;Helmut Qualtinger;Elya Baskin,130,https://www.imdb.com/title/tt0091605/
Down by Law,7.7,1986,Tom Waits;John Lurie;Roberto Benigni;Nicoletta Braschi,107,https://www.imdb.com/title/tt0090967/
Blue Velvet,7.7,1986,Isabella Rossellini;Kyle MacLachlan;Dennis Hopper;Laura Dern,120,https://www.imdb.com/title/tt0090756/
When the Wind Blows,7.7,1986,Peggy Ashcroft;John Mills;Robin Houston;James Russell,84,https://www.imdb.com/title/tt0090315/
The Mission,7.4,1986,Robert De Niro;Jeremy Irons;Ray McAnally;Aidan Quinn,125,https://www.imdb.com/title/tt0091530/
Best Shot,7.5,1986,Gene Hackman;Barbara Hershey;Dennis Hopper;Sheb Wooley,114,https://www.imdb.com/title/tt0091217/
Tenkû no shiro Rapyuta,8.0,1986,Mayumi Tanaka;Keiko Yokozawa;Kotoe Hatsui;Minori Terada,125,https://www.imdb.com/title/tt0092067/
Platoon,8.1,1986,Charlie Sheen;Tom Berenger;Willem Dafoe;Keith David,120,https://www.imdb.com/title/tt0091763/
Kin-dza-dza!,8.1,1986,Stanislav Lyubshin;Evgeniy Leonov;Yuriy Yakovlev;Levan Gabriadze,135,https://www.imdb.com/title/tt0091341/
37°2 le matin,7.4,1986,Jean-Hugues Anglade;Béatrice Dalle;Gérard Darmon;Consuelo De Haviland,185,https://www.imdb.com/title/tt0090563/
Ferris Bueller's Day Off,7.8,1986,Matthew Broderick;Alan Ruck;Mia Sara;Jeffrey Jones,103,https://www.imdb.com/title/tt0091042/
Varjoja paratiisissa,7.5,1986,Matti Pellonpää;Kati Outinen;Sakari Kuosmanen;Esko Nikkari,74,https://www.imdb.com/title/tt0092149/
Au revoir les enfants,8.0,1987,Gaspard Manesse;Raphael Fejtö;Francine Racette;Stanislas Carré de Malberg,104,https://www.imdb.com/title/tt0092593/
Der Himmel über Berlin,8.0,1987,Bruno Ganz;Solveig Dommartin;Otto Sander;Curt Bois,128,https://www.imdb.com/title/tt0093191/
Sien lui yau wan,7.5,1987,Leslie Cheung;Joey Wang;Wu Ma;Wai Lam,98,https://www.imdb.com/title/tt0093978/
Radio Days,7.5,1987,Mia Farrow;Dianne Wiest;Mike Starr;Paul Herman,88,https://www.imdb.com/title/tt0093818/
Wall Street,7.4,1987,Charlie Sheen;Michael Douglas;Tamara Tunie;Franklin Cover,126,https://www.imdb.com/title/tt0094291/
Lethal Weapon,7.6,1987,Mel Gibson;Danny Glover;Gary Busey;Mitchell Ryan,109,https://www.imdb.com/title/tt0093409/
Full Metal Jacket,8.3,1987,Matthew Modine;R. Lee Ermey;Vincent D'Onofrio;Adam Baldwin,116,https://www.imdb.com/title/tt0093058/
Angel Heart,7.3,1987,Mickey Rourke;Robert De Niro;Lisa Bonet;Charlotte Rampling,113,https://www.imdb.com/title/tt0092563/
The Brave Little Toaster,7.3,1987,Jon Lovitz;Timothy Stack;Timothy E. Day;Thurl Ravenscroft,90,https://www.imdb.com/title/tt0092695/
The Dead,7.3,1987,Anjelica Huston;Donal McCann;Helena Carroll;Cathleen Delany,83,https://www.imdb.com/title/tt0092843/
"Good Morning, Vietnam",7.3,1987,Robin Williams;Forest Whitaker;Tom. T. Tran;Chintara Sukapatana,121,https://www.imdb.com/title/tt0093105/
Ôritsu uchûgun Oneamisu no tsubasa,7.3,1987,Leo Morimoto;David Thomas;Mitsuki Yayoi;Heidi Lenhart,121,https://www.imdb.com/title/tt0093207/
Hope and Glory,7.3,1987,Sarah Miles;David Hayman;Sebastian Rice-Edwards;Geraldine Muir,113,https://www.imdb.com/title/tt0093209/
House of Games,7.3,1987,Lindsay Crouse;Joe Mantegna;Mike Nussbaum;Lilia Skala,102,https://www.imdb.com/title/tt0093223/
The Lost Boys,7.3,1987,Jason Patric;Corey Haim;Dianne Wiest;Barnard Hughes,97,https://www.imdb.com/title/tt0093437/
Prick Up Your Ears,7.3,1987,Gary Oldman;Alfred Molina;Vanessa Redgrave;Wallace Shawn,105,https://www.imdb.com/title/tt0093776/
The Princess Bride,8.1,1987,Cary Elwes;Mandy Patinkin;Robin Wright;Chris Sarandon,98,https://www.imdb.com/title/tt0093779/
Khane-ye doust kodjast?,8.1,1987,Babek Ahmed Poor;Ahmed Ahmed Poor;Khodabakhsh Defaei;Iran Outari,83,https://www.imdb.com/title/tt0093342/
Predator,7.8,1987,Arnold Schwarzenegger;Carl Weathers;Kevin Peter Hall;Elpidia Carrillo,107,https://www.imdb.com/title/tt0093773/
Pelle erobreren,7.8,1987,Pelle Hvenegaard;Max von Sydow;Erik Paaske;Björn Granath,157,https://www.imdb.com/title/tt0093713/
Nayakan,8.7,1987,Kamal Haasan;Saranya Ponvannan;Delhi Ganesh;Janakaraj,145,https://www.imdb.com/title/tt0093603/
Mr. India,7.8,1987,Anil Kapoor;Sridevi;Amrish Puri;Satish Kaushik,179,https://www.imdb.com/title/tt0093578/
Przypadek,7.8,1987,Boguslaw Linda;Tadeusz Lomnicki;Zbigniew Zapasiewicz;Boguslawa Pawelec,114,https://www.imdb.com/title/tt0084549/
"Planes, Trains & Automobiles",7.6,1987,Steve Martin;John Candy;Laila Robins;Michael McKean,93,https://www.imdb.com/title/tt0093748/
RoboCop,7.6,1987,Peter Weller;Nancy Allen;Dan O'Herlihy;Ronny Cox,102,https://www.imdb.com/title/tt0093870/
Withnail & I,7.6,1987,Richard E. Grant;Paul McGann;Richard Griffiths;Ralph Brown,107,https://www.imdb.com/title/tt0094336/
Maurice,7.7,1987,James Wilby;Rupert Graves;Hugh Grant;Denholm Elliott,140,https://www.imdb.com/title/tt0093512/
The Last Emperor,7.7,1987,John Lone;Joan Chen;Peter O'Toole;Ruocheng Ying,163,https://www.imdb.com/title/tt0093389/
Evil Dead II,7.7,1987,Bruce Campbell;Sarah Berry;Dan Hicks;Kassie Wesley DePaiva,84,https://www.imdb.com/title/tt0092991/
Empire of the Sun,7.7,1987,Christian Bale;John Malkovich;Miranda Richardson;Nigel Havers,153,https://www.imdb.com/title/tt0092965/
Muhsin Bey,8.5,1987,Sener Sen;Ugur Yücel;Sermin Hürmeriç;Osman Cavci,119,https://www.imdb.com/title/tt0184756/
Ying hung boon sik II,7.3,1987,Leslie Cheung;Chow Yun-Fat;Lung Ti;Dean Shek,105,https://www.imdb.com/title/tt0094357/
Out of Rosenheim,7.4,1987,Marianne Sägebrecht;CCH Pounder;Jack Palance;Christine Kaufmann,95,https://www.imdb.com/title/tt0095801/
Raising Arizona,7.3,1987,Ethan Coen;Nicolas Cage;Holly Hunter;Trey Wilson;John Goodman,94,https://www.imdb.com/title/tt0093822/
Cry Freedom,7.4,1987,Denzel Washington;Kevin Kline;Josette Simon;Wabei Siyolwe,157,https://www.imdb.com/title/tt0092804/
The Untouchables,7.9,1987,Kevin Costner;Sean Connery;Robert De Niro;Charles Martin Smith,119,https://www.imdb.com/title/tt0094226/
Matewan,7.9,1987,Chris Cooper;James Earl Jones;Mary McDonnell;Will Oldham,135,https://www.imdb.com/title/tt0093509/
Babettes gæstebud,7.8,1987,Stéphane Audran;Bodil Kjer;Birgitte Federspiel;Jarl Kulle,103,https://www.imdb.com/title/tt0092603/
84 Charing Cross Road,7.5,1987,Anne Bancroft;Anthony Hopkins;Judi Dench;Jean De Baer,100,https://www.imdb.com/title/tt0090570/
Die Hard,8.2,1988,Bruce Willis;Alan Rickman;Bonnie Bedelia;Reginald VelJohnson,132,https://www.imdb.com/title/tt0095016/
They Live,7.3,1988,Roddy Piper;Keith David;Meg Foster;George 'Buck' Flower,94,https://www.imdb.com/title/tt0096256/
Beetle Juice,7.5,1988,Alec Baldwin;Geena Davis;Michael Keaton;Annie McEnroe,92,https://www.imdb.com/title/tt0094721/
Arabesk,8.1,1988,Sener Sen;Müjde Ar;Ugur Yücel;Necati Bilgiç,105,https://www.imdb.com/title/tt0263065/
Running on Empty,7.6,1988,River Phoenix;Christine Lahti;Judd Hirsch;Jonas Abry,116,https://www.imdb.com/title/tt0096018/
The Naked Gun: From the Files of Police Squad!,7.6,1988,Leslie Nielsen;Priscilla Presley;O.J. Simpson;Ricardo Montalban,85,https://www.imdb.com/title/tt0095705/
Krótki film o zabijaniu,8.1,1988,Miroslaw Baka;Krzysztof Globisz;Jan Tesarz;Zbigniew Zapasiewicz,84,https://www.imdb.com/title/tt0095468/
Stand and Deliver,7.3,1988,Edward James Olmos;Estelle Harris;Mark Phelan;Virginia Paris,103,https://www.imdb.com/title/tt0094027/
Another Woman,7.3,1988,Gena Rowlands;Mia Farrow;Ian Holm;Blythe Danner,81,https://www.imdb.com/title/tt0094663/
The Beast of War,7.3,1988,George Dzundza;Jason Patric;Steven Bauer;Stephen Baldwin,111,https://www.imdb.com/title/tt0094716/
Was ik maar groot!,7.3,1988,Tom Hanks;Elizabeth Perkins;Robert Loggia;John Heard,104,https://www.imdb.com/title/tt0094737/
Camille Claudel,7.3,1988,Isabelle Adjani;Gérard Depardieu;Madeleine Robinson;Laurent Grévill,175,https://www.imdb.com/title/tt0094828/
Dead Ringers,7.3,1988,Jeremy Irons;Geneviève Bujold;Heidi von Palleske;Barbara Gordon,116,https://www.imdb.com/title/tt0094964/
Talk Radio,7.3,1988,Eric Bogosian;Ellen Greene;Leslie Hope;John C. McGinley,110,https://www.imdb.com/title/tt0096219/
Ariel,7.5,1988,Turo Pajala;Susanna Haavisto;Matti Pellonpää;Eetu Hilkamo,72,https://www.imdb.com/title/tt0094675/
De ondraaglijke lichtheid van het bestaan,7.3,1988,Daniel Day-Lewis;Juliette Binoche;Lena Olin;Derek de Lint,171,https://www.imdb.com/title/tt0096332/
L'ours,7.7,1988,Tchéky Karyo;Bart the Bear;Youk the Bear;Jack Wallace,96,https://www.imdb.com/title/tt0095800/
Spoorloos,7.7,1988,Bernard-Pierre Donnadieu;Gene Bervoets;Johanna ter Steege;Gwen Eckhaus,107,https://www.imdb.com/title/tt0096163/
Torch Song Trilogy,7.7,1988,Anne Bancroft;Matthew Broderick;Harvey Fierstein;Brian Kerwin,120,https://www.imdb.com/title/tt0096289/
Who Framed Roger Rabbit,7.7,1988,Bob Hoskins;Christopher Lloyd;Joanna Cassidy;Charles Fleischer,104,https://www.imdb.com/title/tt0096438/
"Mujeres al borde de un ataque de ""nervios""",7.6,1988,Carmen Maura;Antonio Banderas;Julieta Serrano;Rossy de Palma,88,https://www.imdb.com/title/tt0095675/
Le grand bleu,7.6,1988,Jean-Marc Barr;Jean Reno;Rosanna Arquette;Paul Shenar,168,https://www.imdb.com/title/tt0095250/
Qayamat Se Qayamat Tak,7.5,1988,Aamir Khan;Juhi Chawla;Goga Kapoor;Dalip Tahil,162,https://www.imdb.com/title/tt0095936/
Neco z Alenky,7.5,1988,Kristýna Kohoutová;Camilla Power,86,https://www.imdb.com/title/tt0095715/
Midnight Run,7.5,1988,Robert De Niro;Charles Grodin;Yaphet Kotto;John Ashton,126,https://www.imdb.com/title/tt0095631/
The Last Temptation of Christ,7.5,1988,Willem Dafoe;Harvey Keitel;Barbara Hershey;Paul Greco,164,https://www.imdb.com/title/tt0095497/
A Fish Called Wanda,7.5,1988,John Cleese;John Cleese;Jamie Lee Curtis;Kevin Kline;Michael Palin,108,https://www.imdb.com/title/tt0095159/
Willow,7.3,1988,Val Kilmer;Joanne Whalley;Warwick Davis;Jean Marsh,126,https://www.imdb.com/title/tt0096446/
Hotaru no haka,8.5,1988,Tsutomu Tatsumi;Ayano Shiraishi;Akemi Yamaguchi;Yoshiko Shinohara,89,https://www.imdb.com/title/tt0095327/
Dangerous Liaisons,7.6,1988,Glenn Close;John Malkovich;Michelle Pfeiffer;Swoosie Kurtz,119,https://www.imdb.com/title/tt0094947/
Hong gao liang,7.4,1988,Gong Li;Wen Jiang;Rujun Teng;Ji Liu,91,https://www.imdb.com/title/tt0093206/
Mississippi Burning,7.8,1988,Gene Hackman;Willem Dafoe;Frances McDormand;Brad Dourif,128,https://www.imdb.com/title/tt0095647/
Topio stin omihli,8.0,1988,Michalis Zeke;Tania Palaiologou;Stratos Tzortzoglou;Eva Kotamanidou,127,https://www.imdb.com/title/tt0096288/
Salaam Bombay!,8.0,1988,Shafiq Syed;Anjaan;Amrit Patel;Murari Sharma,113,https://www.imdb.com/title/tt0096028/
Rain Man,8.0,1988,Dustin Hoffman;Tom Cruise;Valeria Golino;Gerald R. Molen,133,https://www.imdb.com/title/tt0095953/
Akira,8.0,1988,Mitsuo Iwata;Nozomu Sasaki;Mami Koyama;Tesshô Genda,124,https://www.imdb.com/title/tt0094625/
Kárhozat,7.8,1988,Miklós Székely B.;Vali Kerekes;Gyula Pauer;György Cserhalmi,120,https://www.imdb.com/title/tt0095475/
Platvoet en zijn vriendjes,7.4,1988,Pat Hingle;Gabriel Damon;Judith Barsi;Helen Shaver,69,https://www.imdb.com/title/tt0095489/
Nuovo Cinema Paradiso,8.5,1988,Philippe Noiret;Enzo Cannavale;Antonella Attili;Isa Danieli,155,https://www.imdb.com/title/tt0095765/
Krótki film o milosci,8.2,1988,Grazyna Szapolowska;Olaf Lubaszenko;Stefania Iwinska;Piotr Machalica,87,https://www.imdb.com/title/tt0095467/
Tonari no Totoro,8.2,1988,Hitoshi Takagi;Noriko Hidaka;Chika Sakamoto;Shigesato Itoi,86,https://www.imdb.com/title/tt0096283/
Dirty Rotten Scoundrels,7.4,1988,Steve Martin;Michael Caine;Glenne Headly;Anton Rodgers,110,https://www.imdb.com/title/tt0095031/
Dom za vesanje,8.2,1988,Davor Dujmovic;Bora Todorovic;Ljubica Adzovic;Husnija Hasimovic,142,https://www.imdb.com/title/tt0097223/
Lean on Me,7.4,1989,Morgan Freeman;Beverly Todd;Robert Guillaume;Alan North,108,https://www.imdb.com/title/tt0097722/
The Unbelievable Truth,7.3,1989,Adrienne Shelly;Robert John Burke;Chris Cooke;Julia McNeal,90,https://www.imdb.com/title/tt0100842/
